isbn,root_id
0449211991,3
0809123320,19
0961472820,1
0961472812,24
1840231866,1
038078453X,9
082171788X,4
1890768243,14
0451205359,4
0671578081,9
0672307456,22
0887801161,2
0140383093,4
0688177212,4
1878257145,4
0451410521,9
0340682655,1
0373030924,9
0671535463,4
0373121415,14
0816741271,4
0373832885,9
0373271832,9
0446603988,9
0843947373,9
0515124818,9
0889223297,2
0399141871,2
068481403X,15
0897932188,8
0970622414,9
0595224784,9
0767903315,11
0905712064,9
0373079214,9
0679453075,27
0373226195,9
0452271126,23
0373441401,9
0373441495,9
0684869799,2
031225296X,2
0395546893,9
0802134793,2
068483474X,2
0156007096,2
0688108717,11
0553280791,4
1843910241,9
0395877571,24
0395877571,7
0553213555,9
0380700972,2
0590849026,4
0439333385,4
0553480596,4
015200873X,11
015200873X,24
069811423X,24
0786015020,9
0786015020,28
0553282085,9
0786862726,2
0517702029,9
1569470421,25
0060099526,20
0425190021,9
0380773813,9
0060959495,24
0310323312,21
0425156710,9
0452281148,13
0449150178,9
0449150186,9
0449148726,9
0345447336,2
070434100X,24
070434100X,3
0689823762,4
0451183886,6
1583224912,8
0679728813,9
0394829085,4
1580173128,12
0812926013,23
0679741283,10
0517880105,12
0764152688,17
0688149944,9
0679426310,20
0062701789,25
0590482343,4
1565121651,9
0793821010,17
0881063940,4
0373441266,9
0321056817,24
1878067826,9
0521565871,24
1882577981,11
0385324073,1
1563971437,4
0843939958,9
0843941758,9
1885266006,2
065800221X,24
065800221X,3
0440507863,13
0671897071,9
0673995526,22
1853264296,20
0385260458,9
0062734288,14
0312143575,20
0898799813,24
0873529758,14
0816635269,1
0590847678,4
0590847732,4
0590847651,4
0312395434,24
0452274982,9
0553480359,24
0440218802,11
033026012X,9
0671530720,23
1569470545,9
089577951X,14
0946719632,1
0396078346,2
0425105709,9
0767910109,12
074991937X,24
0671473069,23
0679435921,9
067162508X,1
1854798863,25
0451518942,9
1404318364,16
0679736093,9
0871132893,9
0679745661,9
0515121207,24
0515121207,7
1572702117,9
0312929544,9
0451411021,9
078688861X,24
0446347272,25
1572240687,24
1572240687,7
013032129X,24
013032129X,3
0440226147,9
1929925603,4
0553574299,17
0671551655,9
1580630073,21
0823088170,6
0823088170,1
0061044334,9
0743423801,9
0060630353,21
0671504517,11
0679749888,11
1589253507,4
0671749943,2
0060913150,22
067972026X,27
0553578596,9
8472232158,9
8420633518,9
0671038206,9
0679838953,4
8401496128,4
0425188604,9
0743236165,2
1888451165,2
0688161715,24
0688161715,3
0802134807,9
0393323544,24
0849995442,21
0895261286,21
0781440289,21
0451178513,2
0899667252,24
0312926065,9
0688178057,24
0761514252,24
0761514252,3
0786883448,6
0786883448,1
0394759923,13
0374252904,11
0760307520,26
0743219449,17
156656347X,11
1573241660,23
0553286218,9
0671870610,9
0451408713,9
0451408713,28
0373870418,9
013143344X,9
013143344X,28
0312955928,24
0060545739,2
1570822662,24
1570822662,23
043932274X,9
0679857079,5
0679857079,13
0843114312,4
157082262X,14
051511605X,9
0761519289,23
0671797476,9
055356918X,9
0671630512,9
0590449613,4
0345321219,9
0806961198,4
0670853453,9
0192838717,11
0966696735,24
0966696735,23
1400048370,9
0525937269,24
0525937269,3
158721833X,8
0060095288,9
0060095288,28
0767903625,2
0345463331,9
0874778360,24
0426113241,9
0201615843,22
0446327026,2
0142003700,9
0768910811,24
0768910811,7
080214053X,12
1889752061,25
044024093X,9
0515136352,9
0425194345,9
0312285140,4
0679409785,9
0969677359,23
0425188876,9
0425184420,9
0061043796,20
0380820994,9
0446519871,24
0517799529,13
0553263978,9
0671002279,9
0142000191,9
2213613206,9
0751510114,24
0394556550,2
1860461611,9
0515136387,9
1890627143,11
0517887835,25
0910973091,25
0028644085,25
0451411277,9
037550771X,11
0380841940,9
1841764027,11
0553580353,10
0671729209,4
0373650574,9
0373707878,9
0373650418,9
0446613924,25
0345314883,9
0312037953,9
1561709743,21
0553575252,9
0345425502,2
0679734996,6
0373765355,16
0028643380,18
0345445872,9
0385317999,8
2253150185,9
0876054645,2
0876054645,17
0373226322,9
0373222068,9
0307061140,4
0671023101,4
0765343533,9
0590451081,9
0373104847,9
0822437694,4
0793820103,17
0451453034,9
1558506152,23
0806920394,12
0140239707,20
0345322215,9
0380812045,9
0393019578,2
0804113424,9
0439139287,4
0671739492,8
039457236X,9
2070512541,4
0553574442,9
082300984X,1
0440218985,9
0345435915,9
0345435923,9
0316789992,9
0373168381,9
0898795508,14
0515129518,9
060980779X,27
087477859X,23
0345447069,27
1558522077,23
0515129712,4
0761121102,13
037376135X,9
0671877070,9
037324147X,14
0821714015,9
0373288182,9
0440134986,9
0373224907,9
0373224907,28
0886772516,9
0373650469,9
0821760726,4
0821769952,9
0821776118,9
0380800810,9
0553213415,9
0679867007,5
0449222772,9
0345353005,9
0380804948,9
0312992823,9
1575660350,21
0373193912,9
0425193888,9
0373120737,5
0312971745,9
1551662922,9
0821766147,9
0440235618,9
0805413995,11
0373115431,9
0843953020,2
0373709080,9
0380789345,9
0373226373,9
044921818X,9
0373194447,9
0821761269,1
067103409X,20
0451185099,9
0312983115,9
0821762095,9
0373764952,9
0743466497,9
0821765760,9
0373255926,9
0373871244,9
0373272898,11
0515120480,9
0373272847,9
0821771213,9
0373121458,9
0439202701,14
1581341628,9
0671005693,6
0399143173,9
0671007165,24
0671007165,7
006107635X,9
0373167423,9
0061012939,9
0425126455,9
0486275582,20
067973614X,24
067973614X,7
0373706928,9
0373226128,9
037370786X,9
0373240848,9
0684871335,9
0806946067,4
0553127853,9
0821772155,9
0441772315,4
0553268899,9
0671698338,9
1551669390,9
0399142363,9
0786010231,9
0020230001,9
0671026844,9
0451457072,9
0060513640,9
0812532759,9
0373255888,9
0821733877,9
0821733877,28
082175954X,9
0312950624,24
0821769987,9
0931580528,23
0380789353,9
0373271875,9
0373078544,24
0451408764,9
0441007228,9
1557780684,2
037361926X,9
0671761226,23
034531980X,9
082177123X,9
0679415440,8
0449149099,9
0380798875,6
0380798875,1
0882701487,9
0895990180,24
0449148378,21
0840732155,9
006250746X,21
0452269504,9
0802134955,9
0380773791,24
0345419758,9
0812534042,9
0505524554,9
075966661X,9
0060256710,4
0874412366,11
0132890593,24
0827600429,11
0449904105,2
1550651668,2
0679838864,24
0590921673,24
0671023071,4
059037236X,17
0345424816,9
0679730524,9
0060199326,9
1573229903,9
0375713018,9
0375713018,28
0920079555,6
1570541019,12
0671535498,4
0451200497,9
0671002007,6
0671002007,1
0590396838,4
157062383X,24
1559702109,9
0394755340,6
0394755340,1
0936369302,21
880449509X,5
0688156568,24
0805068341,4
0440402999,4
0140440542,9
0806511265,24
0887764282,4
0872863913,9
0394714393,2
3551551685,9
0373036736,9
0449007340,9
082176618X,9
0965340392,14
0911119744,24
0911119744,3
0821770985,21
1551664194,9
1551665050,27
0446610445,9
1931768250,9
0201096676,17
0886777062,9
0684865629,8
0905712013,9
0446300578,9
0440221064,9
0671786458,9
0821765728,9
0439574269,4
0380811790,9
0451184327,9
0140256334,9
0972825606,9
0192141872,9
0373614497,9
0373614063,9
0304353507,23
1569318247,5
0848715535,1
0671551604,2
0671876414,9
0380705699,16
0312915187,2
0786882891,21
1563893274,1
1563893126,6
1563893126,1
1563896699,4
0440234999,9
0312873115,9
1563892618,5
0449003248,4
0763602442,4
0886777321,9
0886777321,28
0671730215,9
0330487957,4
0940880628,4
0385485573,2
1551669005,4
0449908445,9
1403962294,6
1403962294,1
0192802704,23
0590330640,11
0316518492,2
0743410238,6
0743410238,1
0192880802,10
0375760253,17
0679750789,23
0805062831,4
087113361X,27
0345445945,2
0441662536,9
1930892128,9
0735200122,24
0735200122,3
037379097X,9
074341795X,9
0451209621,9
1565041755,9
0753454947,11
0753454947,17
0786904720,9
1878823205,12
0425183858,11
0805057498,2
0394582489,23
0763612545,4
0789485885,4
0826209718,11
0061056006,9
0394583337,25
0345384245,2
0465044735,6
0465044735,1
1859846793,24
0312206798,9
0818404213,13
0670884502,9
0743418816,9
0374190976,2
0515131334,9
0671017349,9
0760701423,9
0399135995,24
0874773415,24
0964652307,23
0440209285,9
097115693X,23
0971156913,23
020168862X,22
0340666838,27
0192812777,11
0449148416,9
0380775204,9
0929173252,10
0345319958,9
0349114404,27
0133499456,22
0434007935,9
014013168X,9
0312955804,9
0684834545,9
0345314905,9
0091152704,24
0091152704,23
0140446028,19
039457169X,2
019283410X,1
0670030899,9
0786832347,4
0448095173,4
0448095076,4
0195405366,22
0451525477,9
0552147419,9
0062506838,24
0825301815,1
0061014125,10
0393045625,17
0373520492,9
0316734357,9
0671529595,4
0553481088,4
0553154745,2
0553155105,25
0553155105,17
0689820062,4
0441007384,9
1582401721,5
034538900X,9
0821766325,9
1582402264,5
0671563130,9
1551052032,9
0006530826,27
0374283907,19
0890878536,8
0734402317,24
0734402317,8
0761122087,4
0782141668,25
087113845X,2
0395349222,4
0440225515,9
0878300759,6
0878300759,1
1551110164,9
0786863420,4
0553563718,9
0553564412,9
0553564420,9
0765190753,12
0761518606,25
0822013541,24
0822013541,7
1555833837,9
155583373X,14
1555833721,9
0961552107,6
0961552107,1
0896760820,6
0896760820,1
0743471458,9
0385031009,9
0425194396,9
0061080934,9
0441683290,21
0060544767,2
0804120048,9
0446718505,2
0446718505,1
0060002069,9
0312987293,9
1843605546,9
0505525003,6
0505525003,1
0821774980,21
0743476719,9
0373764782,9
0758204434,2
0505523973,9
0671535749,4
0515119539,9
0590483072,4
0373273371,9
0380784548,9
0451400496,9
0425190102,9
0440226007,9
0373272774,9
0758203594,9
0758204450,9
0446604410,9
0352331194,11
0449006832,9
0553574337,2
0505524449,9
0312113153,9
037316260X,9
067175081X,4
0553578820,9
0385335180,9
0060164190,2
0787963763,21
0889626472,11
0764112147,24
0764112147,3
0671671588,24
0449149080,9
0684804328,2
0743456319,25
0786015144,9
0786015144,28
0451405471,4
0385291795,9
0743210603,21
0916397203,9
0060560797,9
0451210700,9
1558022937,9
1558022937,21
0373225776,14
0821776398,9
037359819X,9
0758204302,9
0821769901,16
068487136X,23
044914867X,9
1551667827,9
0140351310,9
0520083040,24
0679783229,19
1576736288,9
0151003092,14
1582340242,9
0451180240,9
038078503X,9
0434106925,11
190259357X,11
0262112108,24
0262112108,3
1570875243,17
1579181473,21
1930964404,5
0805057404,11
0843177047,9
0786866993,25
0140256350,9
097203448X,9
0152019162,4
0451126645,9
0399137262,27
0739405837,9
0553575171,9
0971183562,11
0816027412,4
0451158008,9
0515120650,11
0743247078,9
1891830090,5
0070030952,25
0071343296,25
1879159155,21
0972002626,5
1571312161,16
0425172945,16
0451211146,9
0140433929,9
0762405414,9
0834802783,3
1857999479,27
0767910036,2
0871139103,9
0465092241,24
0786867817,22
0140256792,9
1931868123,23
0674012682,24
0393312917,17
0330349023,4
0609611038,9
088038266X,9
1560765836,14
1573229954,22
0786915714,9
158322064X,24
0515129828,9
0875848508,19
0915368609,9
0312420919,9
0520229282,24
0742526992,24
0375502726,27
1575210304,22
0877796270,14
0140445560,20
0811814130,12
1552093654,24
0415070317,24
0415070317,7
0743226232,14
0440509033,24
0440509033,3
0394513851,21
0399146679,9
067145675X,24
067145675X,7
0805008942,6
0805008942,1
0684157934,22
0684157934,26
0684823993,24
0684823993,3
0590485881,4
0441007376,9
0802135587,2
0808508644,6
048627554X,20
0486287297,20
0786853204,2
0849944287,21
1559584971,8
1566562880,27
0688151310,24
1558745645,23
1563052946,14
0446362697,9
0020790317,23
0971598118,9
0689833776,4
0440503523,9
1903489857,9
1903489857,28
0887061575,19
0440228840,4
0151006555,11
1841952516,11
0380799685,4
0805062718,9
0060194499,9
0140246274,9
031286583X,9
039590871X,9
0767907809,9
8467004975,24
0449909298,24
0345430794,9
0330490079,9
0312117442,8
0425099369,10
0380732696,9
0345390059,9
0553573748,9
0449217280,9
0553580450,9
0821772147,9
0553213393,9
0552996424,9
044108950X,9
1903931541,9
0425172929,11
0446610267,9
059040279X,14
0883940000,11
0898795516,14
0758202822,23
0385308264,11
0849917557,21
0840745745,21
0671511041,11
0972747001,6
0972747001,2
0972747001,1
0385491247,9
0441519717,9
0670801453,24
0670801453,3
0151592705,9
0380711966,2
0671026860,9
0671882201,9
0440508320,16
0962726303,27
1560252782,9
158314157X,24
1583142266,9
158314224X,9
1583142150,9
1583141715,9
1583141677,9
1583142401,9
1583142134,9
1583141510,9
0842377719,9
1583142460,9
1583141537,9
1583141545,9
1583142223,9
158314241X,9
1583142436,9
1583141936,2
0553580213,9
0553580183,9
0505524627,9
0505524570,9
0061087122,9
0515129844,9
0380763532,9
0425158098,9
1565120892,9
0553573608,9
0892967404,9
0793831121,17
0834803429,14
0140326138,4
0061072044,4
0439344085,17
0439344077,4
0679783334,9
0679783334,24
067089981X,6
067089981X,1
0072130318,22
0394759958,9
0452281180,13
0380799448,6
0380799448,1
0449908755,9
0375508074,11
1586420771,9
1586420771,28
0446692514,2
0064407462,4
1582900493,2
0385501587,2
0373226039,9
0373226217,9
055344347X,9
0373226012,9
0373287712,9
0373226233,9
0373691599,9
0373691602,9
0373273436,9
0373255837,9
0373691564,9
0373272669,9
0440129737,9
0743417925,9
0373613725,9
0373613687,9
0373272839,9
0821735144,9
0373225709,17
0373806795,9
0821762036,9
0373225687,9
0452279844,9
0505525097,9
0373613776,9
0373167652,9
0380805707,9
0380795558,11
0425173453,9
0060199385,9
0446531324,24
0446531324,3
0919345743,1
1740590635,25
0425180026,9
0375404023,2
038080624X,1
0060975229,12
0385333692,2
0385332998,25
0446697524,24
0446697524,3
1857236106,9
1841490938,9
0860514501,6
0860514501,2
0860514501,1
0714529001,9
0679761829,9
0571166296,24
0679762310,9
0394529812,9
0380780208,9
0380780208,28
0312865848,9
0761126090,14
0394400437,25
0878337237,12
0809316943,20
0140084428,16
0380758520,9
0345384202,9
0307165477,24
0307165477,3
0811835049,4
0811835057,4
1904132138,24
0860686639,2
0345394402,13
0380805901,21
0965512509,11
0263179621,11
0385175809,9
0767908511,27
0553202898,9
0140056882,8
0749930306,4
0812548248,9
0842333061,21
038079540X,9
0563405716,9
034529520X,9
0435120573,9
0696209268,12
0807010251,24
0451200551,9
0380770318,9
0140192921,9
044050838X,8
0940147238,9
155166870X,9
0553579215,9
0747536678,21
0192838849,9
1551664461,9
0759649928,17
1555834418,9
1555834345,9
0312039328,9
1555834426,9
0385323778,9
0380727129,9
0875968600,12
0451198921,9
1563054353,8
0451410629,9
0553484532,4
0964490234,19
0394556690,2
0679415874,9
0812909852,11
0345426010,13
0373272456,2
0061087025,9
1551668718,9
0743419154,9
0441708854,9
0449910016,10
0312326998,21
1566913969,27
0446514896,11
1555834779,1
0141180641,9
0330274619,4
0937539589,24
0937539589,3
1551667908,9
0451205774,9
0879735902,21
0380895366,9
0743419170,9
0373226330,9
0373764863,9
0380780399,23
0882665170,12
0743209516,9
0971158312,2
068484611X,24
0446519650,8
0970559321,11
0931503051,9
0931503051,11
0972672702,13
1591298598,22
0385502435,24
0373195079,9
0515121002,9
074345152X,9
0345425537,9
0823417913,21
0517162008,17
0884861783,9
0373289073,9
0373289189,9
0696210207,12
0785807926,12
0696208466,12
1558506020,24
1558506020,3
069621895X,12
0312199848,9
0439113229,4
0061070750,4
0452279836,1
0373441371,9
0373441169,14
0373441150,4
037344138X,14
0812511891,9
0453005470,9
0453005470,28
042517770X,9
0452280672,2
0312952228,9
0671767127,1
0764550896,26
0671646060,9
0671646060,28
0380791242,9
0942084241,6
0942084241,1
0525935908,9
0670848476,9
0451184270,24
0345409639,9
1884910289,14
1575440652,2
1576730824,9
0061097160,9
0373036442,5
0800759532,9
0373871376,9
0764222090,24
0449002462,9
1590521986,9
0380974053,2
0393009564,11
0789429160,4
0859530132,4
0425194604,9
0671797301,11
1556523025,17
0446608548,21
0307118150,4
0373224923,9
0671870858,9
158663061X,4
0689840152,4
0425143244,9
0679872442,4
0307987566,4
0805047387,24
0805047387,3
0843107715,4
0590440616,4
0440402913,4
0887434010,4
0439043980,4
0590692135,4
0439086531,9
0913668583,24
0913668583,3
0590485857,4
0064470350,4
0440902290,4
0380798999,17
0440445426,12
055315611X,4
0028626923,24
0028626923,7
0020080956,24
0020080956,7
1402200579,9
0060523883,9
0393317706,9
157962099X,9
0618343970,9
0805073469,9
0871139022,9
0060198834,14
0671578197,9
0758204213,9
0192824163,11
0446400300,9
0786883510,23
0944276113,4
0505524686,9
0307261034,4
0596005830,22
157061377X,24
0446671614,12
006105531X,1
0553375393,14
1556617046,21
1558705341,14
0786832002,4
0696011050,12
0590435086,4
0590461265,9
0553228366,9
0743444787,5
0849913071,4
0373226152,9
0684834456,9
1559723122,2
0373226268,9
0373226365,4
037322639X,9
0373226209,9
0373226314,9
0761110526,23
0895773759,4
0380790661,9
0380790661,28
0374138583,24
0374138583,3
015201294X,4
0802139892,9
0880016248,9
0805061843,24
0061013463,9
0590482246,4
0618128735,9
0451122240,24
0451122240,7
0312255004,9
0671775847,4
0821755404,9
0767903609,12
0671786733,4
0393046117,9
0380812053,9
078943928X,4
0312961677,9
1888896027,21
0821771310,9
0380802155,2
055326544X,24
0446604593,13
0345373677,5
0345373677,13
0553264583,24
0688050816,2
0821734644,9
0451200403,9
0425177777,9
0425177777,28
0821734466,9
0373031734,24
0425167739,11
0064402223,4
0786014334,9
0671698206,9
0425183866,9
1576830438,21
0446362778,11
037370805X,9
0446306061,9
0505519089,9
0393041298,10
0312153988,24
0505525070,24
0671032704,4
0141310995,9
1550222201,2
0771061986,9
0452279771,11
0006499031,9
0515134880,9
0590444794,9
0375702369,9
0441002188,9
1890208256,9
0440403642,4
0380795566,9
0590623745,4
0310235138,8
0140249990,2
0385491360,6
0385491360,1
0373483171,9
0590425021,24
0671529668,4
1580627749,17
0446673021,9
0812522494,12
0809240068,13
0931271177,9
0441007112,9
0671797468,9
0806515554,2
0806515554,1
0486227995,17
0932666000,14
019214183X,14
0886777275,9
074347676X,9
0345363140,9
1583331298,23
0786889268,9
1562822403,4
067153145X,9
0689315732,4
1565048016,9
096291620X,23
0679745408,22
0061091693,15
0914728679,11
0914728679,24
0072123834,22
0735612846,22
0970594801,9
0970594801,11
0743216016,13
2253059536,9
2266080598,2
075640018X,9
1877733075,21
0671896741,9
0684823748,21
0440210232,4
0671665731,2
0140445323,20
1894463196,18
0886776864,9
0821735101,9
847888730X,9
8478887296,9
1892145081,27
0745320104,11
0060964812,8
0890813043,8
0553567977,9
0451204816,9
0373257295,9
0263792951,21
0671021974,9
0192803212,1
0465067093,24
0465067093,3
0805424385,9
0919345476,9
0919345476,21
0385249373,23
0385314140,9
0875420575,11
0671033212,9
0534173624,11
0932870554,9
1889071056,24
3499202166,9
0380007959,9
006019443X,9
1563152894,9
0425164128,9
087123839X,4
0399147314,9
0553212877,6
0924486791,2
0451410548,9
067176991X,9
093105575X,21
0671032666,9
0762400501,8
0553285432,1
067165568X,9
0505524503,9
082177140X,9
0786002921,24
0312973098,9
0312973098,28
0786915676,9
0373257279,9
0373256485,9
0373256760,9
0373760329,9
0373256701,9
0425167747,9
1897766637,12
0898156548,12
0373257368,9
0373257392,9
0373256663,9
0373257384,9
037325671X,9
0373257058,9
0373256825,9
0373257317,9
156076628X,9
